VulnerabilityID,PkgName,InstalledVersion,FixedVersion,Severity,Title,Description,PrimaryURL
CVE-2025-23163,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: net: vlan: don't propagate flags on open,"In the Linux kernel, the following vulnerability has been resolved:  net: vlan: don't propagate flags on open  With the device instance lock, there is now a possibility of a deadlock:  [    1.211455] ============================================ [    1.211571] WARNING: possible recursive locking detected [    1.211687] 6.14.0-rc5-01215-g032756b4ca7a-dirty #5 Not tainted [    1.211823] -------------------------------------------- [    1.211936] ip/184 is trying to acquire lock: [    1.212032] ffff8881024a4c30 (&dev->lock){+.+.}-{4:4}, at: dev_set_allmulti+0x4e/0xb0 [    1.212207] [    1.212207] but task is already holding lock: [    1.212332] ffff8881024a4c30 (&dev->lock){+.+.}-{4:4}, at: dev_open+0x50/0xb0 [    1.212487] [    1.212487] other info that might help us debug this: [    1.212626]  Possible unsafe locking scenario: [    1.212626] [    1.212751]        CPU0 [    1.212815]        ---- [    1.212871]   lock(&dev->lock); [    1.212944]   lock(&dev->lock); [    1.213016] [    1.213016]  *** DEADLOCK *** [    1.213016] [    1.213143]  May be due to missing lock nesting notation [    1.213143] [    1.213294] 3 locks held by ip/184: [    1.213371]  #0: ffffffff838b53e0 (rtnl_mutex){+.+.}-{4:4}, at: rtnl_nets_lock+0x1b/0xa0 [    1.213543]  #1: ffffffff84e5fc70 (&net->rtnl_mutex){+.+.}-{4:4}, at: rtnl_nets_lock+0x37/0xa0 [    1.213727]  #2: ffff8881024a4c30 (&dev->lock){+.+.}-{4:4}, at: dev_open+0x50/0xb0 [    1.213895] [    1.213895] stack backtrace: [    1.213991] CPU: 0 UID: 0 PID: 184 Comm: ip Not tainted 6.14.0-rc5-01215-g032756b4ca7a-dirty #5 [    1.213993] Hardware name: QEMU Standard PC (i440FX + PIIX, 1996), BIOS Arch Linux 1.16.3-1-1 04/01/2014 [    1.213994] Call Trace: [    1.213995]  <TASK> [    1.213996]  dump_stack_lvl+0x8e/0xd0 [    1.214000]  print_deadlock_bug+0x28b/0x2a0 [    1.214020]  lock_acquire+0xea/0x2a0 [    1.214027]  __mutex_lock+0xbf/0xd40 [    1.214038]  dev_set_allmulti+0x4e/0xb0 # real_dev->flags & IFF_ALLMULTI [    1.214040]  vlan_dev_open+0xa5/0x170 # ndo_open on vlandev [    1.214042]  __dev_open+0x145/0x270 [    1.214046]  __dev_change_flags+0xb0/0x1e0 [    1.214051]  netif_change_flags+0x22/0x60 # IFF_UP vlandev [    1.214053]  dev_change_flags+0x61/0xb0 # for each device in group from dev->vlan_info [    1.214055]  vlan_device_event+0x766/0x7c0 # on netdevsim0 [    1.214058]  notifier_call_chain+0x78/0x120 [    1.214062]  netif_open+0x6d/0x90 [    1.214064]  dev_open+0x5b/0xb0 # locks netdevsim0 [    1.214066]  bond_enslave+0x64c/0x1230 [    1.214075]  do_set_master+0x175/0x1e0 # on netdevsim0 [    1.214077]  do_setlink+0x516/0x13b0 [    1.214094]  rtnl_newlink+0xaba/0xb80 [    1.214132]  rtnetlink_rcv_msg+0x440/0x490 [    1.214144]  netlink_rcv_skb+0xeb/0x120 [    1.214150]  netlink_unicast+0x1f9/0x320 [    1.214153]  netlink_sendmsg+0x346/0x3f0 [    1.214157]  __sock_sendmsg+0x86/0xb0 [    1.214160]  ____sys_sendmsg+0x1c8/0x220 [    1.214164]  ___sys_sendmsg+0x28f/0x2d0 [    1.214179]  __x64_sys_sendmsg+0xef/0x140 [    1.214184]  do_syscall_64+0xec/0x1d0 [    1.214190]  entry_SYSCALL_64_after_hwframe+0x77/0x7f [    1.214191] RIP: 0033:0x7f2d1b4a7e56  Device setup:       netdevsim0 (down)      ^        ^   bond        netdevsim1.100@netdevsim1 allmulticast=on (down)  When we enslave the lower device (netdevsim0) which has a vlan, we propagate vlan's allmuti/promisc flags during ndo_open. This causes (re)locking on of the real_dev.  Propagate allmulti/promisc on flags change, not on the open. There is a slight semantics change that vlans that are down now propagate the flags, but this seems unlikely to result in the real issues.  Reproducer:    echo 0 1 > /sys/bus/netdevsim/new_device    dev_path=$(ls -d /sys/bus/netdevsim/devices/netdevsim0/net/*)   dev=$(echo $dev_path | rev | cut -d/ -f1 | rev)    ip link set dev $dev name netdevsim0   ip link set dev netdevsim0 up    ip link add link netdevsim0 name netdevsim0.100 type vlan id 100   ip link set dev netdevsim0.100 allm ---truncated---",https://avd.aquasec.com/nvd/cve-2025-23163
CVE-2025-37738,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: ext4: ignore xattrs past end,"In the Linux kernel, the following vulnerability has been resolved:  ext4: ignore xattrs past end  Once inside 'ext4_xattr_inode_dec_ref_all' we should ignore xattrs entries past the 'end' entry.  This fixes the following KASAN reported issue:  ================================================================== BUG: KASAN: slab-use-after-free in ext4_xattr_inode_dec_ref_all+0xb8c/0xe90 Read of size 4 at addr ffff888012c120c4 by task repro/2065  CPU: 1 UID: 0 PID: 2065 Comm: repro Not tainted 6.13.0-rc2+ #11 Hardware name: QEMU Standard PC (Q35 + ICH9, 2009), BIOS rel-1.16.3-0-ga6ed6b701f0a-prebuilt.qemu.org 04/01/2014 Call Trace:  <TASK>  dump_stack_lvl+0x1fd/0x300  ? tcp_gro_dev_warn+0x260/0x260  ? _printk+0xc0/0x100  ? read_lock_is_recursive+0x10/0x10  ? irq_work_queue+0x72/0xf0  ? __virt_addr_valid+0x17b/0x4b0  print_address_description+0x78/0x390  print_report+0x107/0x1f0  ? __virt_addr_valid+0x17b/0x4b0  ? __virt_addr_valid+0x3ff/0x4b0  ? __phys_addr+0xb5/0x160  ? ext4_xattr_inode_dec_ref_all+0xb8c/0xe90  kasan_report+0xcc/0x100  ? ext4_xattr_inode_dec_ref_all+0xb8c/0xe90  ext4_xattr_inode_dec_ref_all+0xb8c/0xe90  ? ext4_xattr_delete_inode+0xd30/0xd30  ? __ext4_journal_ensure_credits+0x5f0/0x5f0  ? __ext4_journal_ensure_credits+0x2b/0x5f0  ? inode_update_timestamps+0x410/0x410  ext4_xattr_delete_inode+0xb64/0xd30  ? ext4_truncate+0xb70/0xdc0  ? ext4_expand_extra_isize_ea+0x1d20/0x1d20  ? __ext4_mark_inode_dirty+0x670/0x670  ? ext4_journal_check_start+0x16f/0x240  ? ext4_inode_is_fast_symlink+0x2f2/0x3a0  ext4_evict_inode+0xc8c/0xff0  ? ext4_inode_is_fast_symlink+0x3a0/0x3a0  ? do_raw_spin_unlock+0x53/0x8a0  ? ext4_inode_is_fast_symlink+0x3a0/0x3a0  evict+0x4ac/0x950  ? proc_nr_inodes+0x310/0x310  ? trace_ext4_drop_inode+0xa2/0x220  ? _raw_spin_unlock+0x1a/0x30  ? iput+0x4cb/0x7e0  do_unlinkat+0x495/0x7c0  ? try_break_deleg+0x120/0x120  ? 0xffffffff81000000  ? __check_object_size+0x15a/0x210  ? strncpy_from_user+0x13e/0x250  ? getname_flags+0x1dc/0x530  __x64_sys_unlinkat+0xc8/0xf0  do_syscall_64+0x65/0x110  entry_SYSCALL_64_after_hwframe+0x67/0x6f RIP: 0033:0x434ffd Code: 66 2e 0f 1f 84 00 00 00 00 00 0f 1f 00 f3 0f 1e fa 48 89 f8 48 89 f7 48 89 d6 48 89 ca 4d 89 c2 4d 89 c8 8 RSP: 002b:00007ffc50fa7b28 EFLAGS: 00000246 ORIG_RAX: 0000000000000107 RAX: ffffffffffffffda RBX: 00007ffc50fa7e18 RCX: 0000000000434ffd RDX: 0000000000000000 RSI: 0000000020000240 RDI: 0000000000000005 RBP: 00007ffc50fa7be0 R08: 0000000000000000 R09: 0000000000000000 R10: 0000000000000000 R11: 0000000000000246 R12: 0000000000000001 R13: 00007ffc50fa7e08 R14: 00000000004bbf30 R15: 0000000000000001  </TASK>  The buggy address belongs to the object at ffff888012c12000  which belongs to the cache filp of size 360 The buggy address is located 196 bytes inside of  freed 360-byte region [ffff888012c12000, ffff888012c12168)  The buggy address belongs to the physical page: page: refcount:1 mapcount:0 mapping:0000000000000000 index:0x0 pfn:0x12c12 head: order:1 mapcount:0 entire_mapcount:0 nr_pages_mapped:0 pincount:0 flags: 0x40(head|node=0|zone=0) page_type: f5(slab) raw: 0000000000000040 ffff888000ad7640 ffffea0000497a00 dead000000000004 raw: 0000000000000000 0000000000100010 00000001f5000000 0000000000000000 head: 0000000000000040 ffff888000ad7640 ffffea0000497a00 dead000000000004 head: 0000000000000000 0000000000100010 00000001f5000000 0000000000000000 head: 0000000000000001 ffffea00004b0481 ffffffffffffffff 0000000000000000 head: 0000000000000002 0000000000000000 00000000ffffffff 0000000000000000 page dumped because: kasan: bad access detected  Memory state around the buggy address:  ffff888012c11f80: 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  ffff888012c12000: fa fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb > ffff888012c12080: fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb                                            ^  ffff888012c12100: fb fb fb fb fb fb fb fb fb fb fb fb fb fc fc fc  ffff888012c12180: fc fc fc fc fc fc fc fc fc ---truncated---",https://avd.aquasec.com/nvd/cve-2025-37738
CVE-2025-37739,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: f2fs: fix to avoid out-of-bounds access in f2fs_truncate_inode_blocks(),"In the Linux kernel, the following vulnerability has been resolved:  f2fs: fix to avoid out-of-bounds access in f2fs_truncate_inode_blocks()  syzbot reports an UBSAN issue as below:  ------------[ cut here ]------------ UBSAN: array-index-out-of-bounds in fs/f2fs/node.h:381:10 index 18446744073709550692 is out of range for type '__le32[5]' (aka 'unsigned int[5]') CPU: 0 UID: 0 PID: 5318 Comm: syz.0.0 Not tainted 6.14.0-rc3-syzkaller-00060-g6537cfb395f3 #0 Call Trace:  <TASK>  __dump_stack lib/dump_stack.c:94 [inline]  dump_stack_lvl+0x241/0x360 lib/dump_stack.c:120  ubsan_epilogue lib/ubsan.c:231 [inline]  __ubsan_handle_out_of_bounds+0x121/0x150 lib/ubsan.c:429  get_nid fs/f2fs/node.h:381 [inline]  f2fs_truncate_inode_blocks+0xa5e/0xf60 fs/f2fs/node.c:1181  f2fs_do_truncate_blocks+0x782/0x1030 fs/f2fs/file.c:808  f2fs_truncate_blocks+0x10d/0x300 fs/f2fs/file.c:836  f2fs_truncate+0x417/0x720 fs/f2fs/file.c:886  f2fs_file_write_iter+0x1bdb/0x2550 fs/f2fs/file.c:5093  aio_write+0x56b/0x7c0 fs/aio.c:1633  io_submit_one+0x8a7/0x18a0 fs/aio.c:2052  __do_sys_io_submit fs/aio.c:2111 [inline]  __se_sys_io_submit+0x171/0x2e0 fs/aio.c:2081  do_syscall_x64 arch/x86/entry/common.c:52 [inline]  do_syscall_64+0xf3/0x230 arch/x86/entry/common.c:83  entry_SYSCALL_64_after_hwframe+0x77/0x7f RIP: 0033:0x7f238798cde9  index 18446744073709550692 (decimal, unsigned long long) = 0xfffffffffffffc64 (hexadecimal, unsigned long long) = -924 (decimal, long long)  In f2fs_truncate_inode_blocks(), UBSAN detects that get_nid() tries to access .i_nid[-924], it means both offset[0] and level should zero.  The possible case should be in f2fs_do_truncate_blocks(), we try to truncate inode size to zero, however, dn.ofs_in_node is zero and dn.node_page is not an inode page, so it fails to truncate inode page, and then pass zeroed free_from to f2fs_truncate_inode_blocks(), result in this issue.  	if (dn.ofs_in_node || IS_INODE(dn.node_page)) { 		f2fs_truncate_data_blocks_range(&dn, count); 		free_from += count; 	}  I guess the reason why dn.node_page is not an inode page could be: there are multiple nat entries share the same node block address, once the node block address was reused, f2fs_get_node_page() may load a non-inode block.  Let's add a sanity check for such condition to avoid out-of-bounds access issue.",https://avd.aquasec.com/nvd/cve-2025-37739
CVE-2025-37740,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: jfs: add sanity check for agwidth in dbMount,"In the Linux kernel, the following vulnerability has been resolved:  jfs: add sanity check for agwidth in dbMount  The width in dmapctl of the AG is zero, it trigger a divide error when calculating the control page level in dbAllocAG.  To avoid this issue, add a check for agwidth in dbAllocAG.",https://avd.aquasec.com/nvd/cve-2025-37740
CVE-2025-37741,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: jfs: Prevent copying of nlink with value 0 from disk inode,"In the Linux kernel, the following vulnerability has been resolved:  jfs: Prevent copying of nlink with value 0 from disk inode  syzbot report a deadlock in diFree. [1]  When calling ""ioctl$LOOP_SET_STATUS64"", the offset value passed in is 4, which does not match the mounted loop device, causing the mapping of the mounted loop device to be invalidated.  When creating the directory and creating the inode of iag in diReadSpecial(), read the page of fixed disk inode (AIT) in raw mode in read_metapage(), the metapage data it returns is corrupted, which causes the nlink value of 0 to be assigned to the iag inode when executing copy_from_dinode(), which ultimately causes a deadlock when entering diFree().  To avoid this, first check the nlink value of dinode before setting iag inode.  [1] WARNING: possible recursive locking detected 6.12.0-rc7-syzkaller-00212-g4a5df3796467 #0 Not tainted -------------------------------------------- syz-executor301/5309 is trying to acquire lock: ffff888044548920 (&(imap->im_aglock[index])){+.+.}-{3:3}, at: diFree+0x37c/0x2fb0 fs/jfs/jfs_imap.c:889  but task is already holding lock: ffff888044548920 (&(imap->im_aglock[index])){+.+.}-{3:3}, at: diAlloc+0x1b6/0x1630  other info that might help us debug this:  Possible unsafe locking scenario:         CPU0        ----   lock(&(imap->im_aglock[index]));   lock(&(imap->im_aglock[index]));   *** DEADLOCK ***   May be due to missing lock nesting notation  5 locks held by syz-executor301/5309:  #0: ffff8880422a4420 (sb_writers#9){.+.+}-{0:0}, at: mnt_want_write+0x3f/0x90 fs/namespace.c:515  #1: ffff88804755b390 (&type->i_mutex_dir_key#6/1){+.+.}-{3:3}, at: inode_lock_nested include/linux/fs.h:850 [inline]  #1: ffff88804755b390 (&type->i_mutex_dir_key#6/1){+.+.}-{3:3}, at: filename_create+0x260/0x540 fs/namei.c:4026  #2: ffff888044548920 (&(imap->im_aglock[index])){+.+.}-{3:3}, at: diAlloc+0x1b6/0x1630  #3: ffff888044548890 (&imap->im_freelock){+.+.}-{3:3}, at: diNewIAG fs/jfs/jfs_imap.c:2460 [inline]  #3: ffff888044548890 (&imap->im_freelock){+.+.}-{3:3}, at: diAllocExt fs/jfs/jfs_imap.c:1905 [inline]  #3: ffff888044548890 (&imap->im_freelock){+.+.}-{3:3}, at: diAllocAG+0x4b7/0x1e50 fs/jfs/jfs_imap.c:1669  #4: ffff88804755a618 (&jfs_ip->rdwrlock/1){++++}-{3:3}, at: diNewIAG fs/jfs/jfs_imap.c:2477 [inline]  #4: ffff88804755a618 (&jfs_ip->rdwrlock/1){++++}-{3:3}, at: diAllocExt fs/jfs/jfs_imap.c:1905 [inline]  #4: ffff88804755a618 (&jfs_ip->rdwrlock/1){++++}-{3:3}, at: diAllocAG+0x869/0x1e50 fs/jfs/jfs_imap.c:1669  stack backtrace: CPU: 0 UID: 0 PID: 5309 Comm: syz-executor301 Not tainted 6.12.0-rc7-syzkaller-00212-g4a5df3796467 #0 Hardware name: QEMU Standard PC (Q35 + ICH9, 2009), BIOS 1.16.3-debian-1.16.3-2~bpo12+1 04/01/2014 Call Trace:  <TASK>  __dump_stack lib/dump_stack.c:94 [inline]  dump_stack_lvl+0x241/0x360 lib/dump_stack.c:120  print_deadlock_bug+0x483/0x620 kernel/locking/lockdep.c:3037  check_deadlock kernel/locking/lockdep.c:3089 [inline]  validate_chain+0x15e2/0x5920 kernel/locking/lockdep.c:3891  __lock_acquire+0x1384/0x2050 kernel/locking/lockdep.c:5202  lock_acquire+0x1ed/0x550 kernel/locking/lockdep.c:5825  __mutex_lock_common kernel/locking/mutex.c:608 [inline]  __mutex_lock+0x136/0xd70 kernel/locking/mutex.c:752  diFree+0x37c/0x2fb0 fs/jfs/jfs_imap.c:889  jfs_evict_inode+0x32d/0x440 fs/jfs/inode.c:156  evict+0x4e8/0x9b0 fs/inode.c:725  diFreeSpecial fs/jfs/jfs_imap.c:552 [inline]  duplicateIXtree+0x3c6/0x550 fs/jfs/jfs_imap.c:3022  diNewIAG fs/jfs/jfs_imap.c:2597 [inline]  diAllocExt fs/jfs/jfs_imap.c:1905 [inline]  diAllocAG+0x17dc/0x1e50 fs/jfs/jfs_imap.c:1669  diAlloc+0x1d2/0x1630 fs/jfs/jfs_imap.c:1590  ialloc+0x8f/0x900 fs/jfs/jfs_inode.c:56  jfs_mkdir+0x1c5/0xba0 fs/jfs/namei.c:225  vfs_mkdir+0x2f9/0x4f0 fs/namei.c:4257  do_mkdirat+0x264/0x3a0 fs/namei.c:4280  __do_sys_mkdirat fs/namei.c:4295 [inline]  __se_sys_mkdirat fs/namei.c:4293 [inline]  __x64_sys_mkdirat+0x87/0xa0 fs/namei.c:4293  do_syscall_x64 arch/x86/en ---truncated---",https://avd.aquasec.com/nvd/cve-2025-37741
CVE-2025-37742,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: jfs: Fix uninit-value access of imap allocated in the diMount() function,"In the Linux kernel, the following vulnerability has been resolved:  jfs: Fix uninit-value access of imap allocated in the diMount() function  syzbot reports that hex_dump_to_buffer is using uninit-value:  ===================================================== BUG: KMSAN: uninit-value in hex_dump_to_buffer+0x888/0x1100 lib/hexdump.c:171 hex_dump_to_buffer+0x888/0x1100 lib/hexdump.c:171 print_hex_dump+0x13d/0x3e0 lib/hexdump.c:276 diFree+0x5ba/0x4350 fs/jfs/jfs_imap.c:876 jfs_evict_inode+0x510/0x550 fs/jfs/inode.c:156 evict+0x723/0xd10 fs/inode.c:796 iput_final fs/inode.c:1946 [inline] iput+0x97b/0xdb0 fs/inode.c:1972 txUpdateMap+0xf3e/0x1150 fs/jfs/jfs_txnmgr.c:2367 txLazyCommit fs/jfs/jfs_txnmgr.c:2664 [inline] jfs_lazycommit+0x627/0x11d0 fs/jfs/jfs_txnmgr.c:2733 kthread+0x6b9/0xef0 kernel/kthread.c:464 ret_from_fork+0x6d/0x90 arch/x86/kernel/process.c:148 ret_from_fork_asm+0x1a/0x30 arch/x86/entry/entry_64.S:244  Uninit was created at: slab_post_alloc_hook mm/slub.c:4121 [inline] slab_alloc_node mm/slub.c:4164 [inline] __kmalloc_cache_noprof+0x8e3/0xdf0 mm/slub.c:4320 kmalloc_noprof include/linux/slab.h:901 [inline] diMount+0x61/0x7f0 fs/jfs/jfs_imap.c:105 jfs_mount+0xa8e/0x11d0 fs/jfs/jfs_mount.c:176 jfs_fill_super+0xa47/0x17c0 fs/jfs/super.c:523 get_tree_bdev_flags+0x6ec/0x910 fs/super.c:1636 get_tree_bdev+0x37/0x50 fs/super.c:1659 jfs_get_tree+0x34/0x40 fs/jfs/super.c:635 vfs_get_tree+0xb1/0x5a0 fs/super.c:1814 do_new_mount+0x71f/0x15e0 fs/namespace.c:3560 path_mount+0x742/0x1f10 fs/namespace.c:3887 do_mount fs/namespace.c:3900 [inline] __do_sys_mount fs/namespace.c:4111 [inline] __se_sys_mount+0x71f/0x800 fs/namespace.c:4088 __x64_sys_mount+0xe4/0x150 fs/namespace.c:4088 x64_sys_call+0x39bf/0x3c30 arch/x86/include/generated/asm/syscalls_64.h:166 do_syscall_x64 arch/x86/entry/common.c:52 [inline] do_syscall_64+0xcd/0x1e0 arch/x86/entry/common.c:83 entry_SYSCALL_64_after_hwframe+0x77/0x7f =====================================================  The reason is that imap is not properly initialized after memory allocation. It will cause the snprintf() function to write uninitialized data into linebuf within hex_dump_to_buffer().  Fix this by using kzalloc instead of kmalloc to clear its content at the beginning in diMount().",https://avd.aquasec.com/nvd/cve-2025-37742
CVE-2025-37743,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: wifi: ath12k: Avoid memory leak while enabling statistics,"In the Linux kernel, the following vulnerability has been resolved:  wifi: ath12k: Avoid memory leak while enabling statistics  Driver uses monitor destination rings for extended statistics mode and standalone monitor mode. In extended statistics mode, TLVs are parsed from the buffer received from the monitor destination ring and assigned to the ppdu_info structure to update per-packet statistics. In standalone monitor mode, along with per-packet statistics, the packet data (payload) is captured, and the driver updates per MSDU to mac80211.  When the AP interface is enabled, only extended statistics mode is activated. As part of enabling monitor rings for collecting statistics, the driver subscribes to HAL_RX_MPDU_START TLV in the filter configuration. This TLV is received from the monitor destination ring, and kzalloc for the mon_mpdu object occurs, which is not freed, leading to a memory leak. The kzalloc for the mon_mpdu object is only required while enabling the standalone monitor interface. This causes a memory leak while enabling extended statistics mode in the driver.  Fix this memory leak by removing the kzalloc for the mon_mpdu object in the HAL_RX_MPDU_START TLV handling. Additionally, remove the standalone monitor mode handlings in the HAL_MON_BUF_ADDR and HAL_RX_MSDU_END TLVs. These TLV tags will be handled properly when enabling standalone monitor mode in the future.  Tested-on: QCN9274 hw2.0 PCI WLAN.WBE.1.3.1-00173-QCAHKSWPL_SILICONZ-1 Tested-on: WCN7850 hw2.0 PCI WLAN.HMT.1.0.c5-00481-QCAHMTSWPL_V1.0_V2.0_SILICONZ-3",https://avd.aquasec.com/nvd/cve-2025-37743
CVE-2025-37744,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: wifi: ath12k: fix memory leak in ath12k_pci_remove(),"In the Linux kernel, the following vulnerability has been resolved:  wifi: ath12k: fix memory leak in ath12k_pci_remove()  Kmemleak reported this error:    unreferenced object 0xffff1c165cec3060 (size 32):     comm ""insmod"", pid 560, jiffies 4296964570 (age 235.596s)     backtrace:       [<000000005434db68>] __kmem_cache_alloc_node+0x1f4/0x2c0       [<000000001203b155>] kmalloc_trace+0x40/0x88       [<0000000028adc9c8>] _request_firmware+0xb8/0x608       [<00000000cad1aef7>] firmware_request_nowarn+0x50/0x80       [<000000005011a682>] local_pci_probe+0x48/0xd0       [<00000000077cd295>] pci_device_probe+0xb4/0x200       [<0000000087184c94>] really_probe+0x150/0x2c0  The firmware memory was allocated in ath12k_pci_probe(), but not freed in ath12k_pci_remove() in case ATH12K_FLAG_QMI_FAIL bit is set. So call ath12k_fw_unmap() to free the memory.  Tested-on: WCN7850 hw2.0 PCI WLAN.HMT.2.0-02280-QCAHMTSWPL_V1.0_V2.0_SILICONZ-1",https://avd.aquasec.com/nvd/cve-2025-37744
CVE-2025-37745,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: PM: hibernate: Avoid deadlock in hibernate_compressor_param_set(),"In the Linux kernel, the following vulnerability has been resolved:  PM: hibernate: Avoid deadlock in hibernate_compressor_param_set()  syzbot reported a deadlock in lock_system_sleep() (see below).  The write operation to ""/sys/module/hibernate/parameters/compressor"" conflicts with the registration of ieee80211 device, resulting in a deadlock when attempting to acquire system_transition_mutex under param_lock.  To avoid this deadlock, change hibernate_compressor_param_set() to use mutex_trylock() for attempting to acquire system_transition_mutex and return -EBUSY when it fails.  Task flags need not be saved or adjusted before calling mutex_trylock(&system_transition_mutex) because the caller is not going to end up waiting for this mutex and if it runs concurrently with system suspend in progress, it will be frozen properly when it returns to user space.  syzbot report:  syz-executor895/5833 is trying to acquire lock: ffffffff8e0828c8 (system_transition_mutex){+.+.}-{4:4}, at: lock_system_sleep+0x87/0xa0 kernel/power/main.c:56  but task is already holding lock: ffffffff8e07dc68 (param_lock){+.+.}-{4:4}, at: kernel_param_lock kernel/params.c:607 [inline] ffffffff8e07dc68 (param_lock){+.+.}-{4:4}, at: param_attr_store+0xe6/0x300 kernel/params.c:586  which lock already depends on the new lock.  the existing dependency chain (in reverse order) is:  -> #3 (param_lock){+.+.}-{4:4}:        __mutex_lock_common kernel/locking/mutex.c:585 [inline]        __mutex_lock+0x19b/0xb10 kernel/locking/mutex.c:730        ieee80211_rate_control_ops_get net/mac80211/rate.c:220 [inline]        rate_control_alloc net/mac80211/rate.c:266 [inline]        ieee80211_init_rate_ctrl_alg+0x18d/0x6b0 net/mac80211/rate.c:1015        ieee80211_register_hw+0x20cd/0x4060 net/mac80211/main.c:1531        mac80211_hwsim_new_radio+0x304e/0x54e0 drivers/net/wireless/virtual/mac80211_hwsim.c:5558        init_mac80211_hwsim+0x432/0x8c0 drivers/net/wireless/virtual/mac80211_hwsim.c:6910        do_one_initcall+0x128/0x700 init/main.c:1257        do_initcall_level init/main.c:1319 [inline]        do_initcalls init/main.c:1335 [inline]        do_basic_setup init/main.c:1354 [inline]        kernel_init_freeable+0x5c7/0x900 init/main.c:1568        kernel_init+0x1c/0x2b0 init/main.c:1457        ret_from_fork+0x45/0x80 arch/x86/kernel/process.c:148        ret_from_fork_asm+0x1a/0x30 arch/x86/entry/entry_64.S:244  -> #2 (rtnl_mutex){+.+.}-{4:4}:        __mutex_lock_common kernel/locking/mutex.c:585 [inline]        __mutex_lock+0x19b/0xb10 kernel/locking/mutex.c:730        wg_pm_notification drivers/net/wireguard/device.c:80 [inline]        wg_pm_notification+0x49/0x180 drivers/net/wireguard/device.c:64        notifier_call_chain+0xb7/0x410 kernel/notifier.c:85        notifier_call_chain_robust kernel/notifier.c:120 [inline]        blocking_notifier_call_chain_robust kernel/notifier.c:345 [inline]        blocking_notifier_call_chain_robust+0xc9/0x170 kernel/notifier.c:333        pm_notifier_call_chain_robust+0x27/0x60 kernel/power/main.c:102        snapshot_open+0x189/0x2b0 kernel/power/user.c:77        misc_open+0x35a/0x420 drivers/char/misc.c:179        chrdev_open+0x237/0x6a0 fs/char_dev.c:414        do_dentry_open+0x735/0x1c40 fs/open.c:956        vfs_open+0x82/0x3f0 fs/open.c:1086        do_open fs/namei.c:3830 [inline]        path_openat+0x1e88/0x2d80 fs/namei.c:3989        do_filp_open+0x20c/0x470 fs/namei.c:4016        do_sys_openat2+0x17a/0x1e0 fs/open.c:1428        do_sys_open fs/open.c:1443 [inline]        __do_sys_openat fs/open.c:1459 [inline]        __se_sys_openat fs/open.c:1454 [inline]        __x64_sys_openat+0x175/0x210 fs/open.c:1454        do_syscall_x64 arch/x86/entry/common.c:52 [inline]        do_syscall_64+0xcd/0x250 arch/x86/entry/common.c:83        entry_SYSCALL_64_after_hwframe+0x77/0x7f  -> #1 ((pm_chain_head).rwsem){++++}-{4:4}:        down_read+0x9a/0x330 kernel/locking/rwsem.c:1524        blocking_notifier_call_chain_robust kerne ---truncated---",https://avd.aquasec.com/nvd/cve-2025-37745
CVE-2025-37746,linux-libc-dev,6.8.0-79.79,,MEDIUM,kernel: perf/dwc_pcie: fix duplicate pci_dev devices,"In the Linux kernel, the following vulnerability has been resolved:  perf/dwc_pcie: fix duplicate pci_dev devices  During platform_device_register, wrongly using struct device pci_dev as platform_data caused a kmemdup copy of pci_dev. Worse still, accessing the duplicated device leads to list corruption as its mutex content (e.g., list, magic) remains the same as the original.",https://avd.aquasec.com/nvd/cve-2025-37746
